2	18.4618	
3	18.099	
4	18.1622	
5	20.1172	
6	18.2004	
7	16.2082	
8	17.2846	
9	16.2972	
10	16.3034	
11	16.2048	
12	17.2234	
13	19.137	
14	19.1612	
15	17.2126	
16	18.214	
17	20.088	
18	16.2508	
19	15.364	
20	15.324	
21	19.166	
22	16.2126	
23	18.1388	
24	17.2296	
25	17.2894	
26	15.3022	
27	18.225	
28	17.1966	
29	18.2132	
30	16.2792	
31	16.3126	
32	15.3172	
33	15.2298	
34	15.4018	
35	19.1734	
36	13.4334	
37	15.2518	
38	18.1388	
39	18.2792	
40	16.3164	
41	18.2066	
42	16.29	
43	16.3212	
44	17.2936	
45	16.3146	
46	17.209	
47	17.2658	
48	15.2798	
49	15.2968	
50	11.458	
51	14.2578	
52	15.2898	
53	15.3786	
54	13.3596	
55	14.322	
56	15.3256	
57	17.2532	
58	17.2468	
59	14.3122	
60	13.317	
61	19.1362	
62	16.2928	
63	17.254	
64	12.4758	
65	15.221	
66	16.312	
67	16.315	
68	14.2406	
69	14.3236	
70	17.2892	
71	14.3996	
72	15.3544	
73	17.2274	
74	17.2082	
75	15.3892	
76	16.3288	
77	15.371	
78	16.2244	
79	16.2752	
80	17.196	
81	17.2796	
82	18.2904	
83	15.438	
84	16.2318	
85	19.2114	
86	18.1796	
87	15.3416	
88	15.344	
89	16.293	
90	14.3726	
91	15.3362	
92	16.3614	
93	16.2492	
94	15.2956	
95	15.3062	
96	15.3694	
97	16.2574	
98	15.3352	
99	13.405	
100	14.381	
101	15.2984	
102	16.232	
103	17.2562	
104	16.3074	
105	14.3878	
106	14.3486	
107	16.317	
108	16.267	
109	15.3236	
110	16.26	
111	14.3682	
112	14.3284	
113	14.3646	
114	15.38	
115	14.3366	
116	17.2376	
117	14.2792	
118	15.3026	
119	15.3688	
120	16.273	
121	16.3176	
122	16.1802	
123	14.377	
124	18.161	
125	15.2336	
126	17.2318	
127	15.343	
128	14.3916	
129	16.2658	
130	16.2898	
131	16.3	
132	12.4028	
133	14.3516	
134	17.3196	
135	13.3864	
136	12.3632	
137	16.3412	
138	17.1926	
139	15.3412	
140	15.3586	
141	13.378	
142	18.2154	
143	16.3122	
144	12.4372	
145	11.4656	
146	14.3444	
147	17.2824	
148	17.218	
149	17.2668	
150	16.3268	
151	13.3728	
152	12.4396	
153	13.406	
154	16.3012	
155	13.3974	
156	14.4032	
157	15.3072	
158	16.317	
159	15.3472	
160	16.2378	
161	15.3438	
162	13.3446	
163	13.4002	
164	16.3346	
165	16.3822	
166	16.3158	
167	17.2678	
168	15.3054	
169	17.2162	
170	18.1678	
171	15.3464	
172	16.3092	
173	13.421	
174	15.3388	
175	15.3162	
176	14.4136	
177	15.3552	
178	16.3364	
179	17.2326	
180	15.2796	
181	16.2194	
182	15.3468	
183	18.1936	
184	15.3148	
185	17.2332	
186	16.2318	
187	15.3066	
188	16.2394	
189	13.3866	
190	15.3142	
191	14.3116	
192	12.4808	
193	14.358	
194	14.389	
195	17.2928	
196	16.2616	
197	14.3974	
198	16.2422	
199	15.267	
200	15.2812	
201	15.3278	
202	17.2306	
203	14.361	
204	15.2894	
205	14.4142	
206	15.2504	
207	15.2962	
208	16.327	
209	17.3004	
210	17.2762	
211	17.2712	
212	16.2804	
213	15.2694	
214	15.3156	
215	18.1636	
216	16.2524	
217	16.2646	
218	16.2928	
219	14.3818	
220	15.3448	
221	14.3374	
222	16.3006	
223	14.412	
224	18.217	
225	13.434	
226	14.3814	
227	14.302	
228	16.295	
229	14.342	
230	17.2492	
231	14.3918	
232	15.3158	
233	16.287	
234	14.3888	
235	15.2824	
236	16.3026	
237	16.2606	
238	9.444	
239	14.4178	
240	15.3206	
241	12.4182	
242	13.3858	
243	14.3714	
244	16.331	
245	15.266	
246	12.4888	
247	16.3322	
248	18.1648	
249	14.2936	
250	14.3998	
251	13.3794	
252	16.2842	
253	12.4168	
254	15.3174	
255	17.2704	
256	15.3426	
257	16.3466	
258	14.3826	
259	15.2762	
260	14.339	
261	15.3588	
262	15.3178	
263	13.32	
264	15.31	
265	16.2678	
266	10.4782	
267	13.4524	
268	17.2734	
269	11.4862	
