1	0.316	4
2	0.6788	5
3	1.1684	7
4	1.7744	6
5	2.4316	7
6	3.046	9
7	3.5962	9
8	4.1338	8
9	4.6432	8
10	5.125	9
11	5.5656	9
12	5.9378	9
13	6.224	10
14	6.4224	10
15	6.6318	10
16	6.8964	11
17	7.199	11
18	7.564	11
19	7.8204	11
20	8.0168	11
21	8.2268	11
22	8.3532	11
23	8.4368	11
24	8.4976	11
25	8.4932	11
26	8.6776	11
27	8.8216	11
28	8.833	11
29	8.9174	11
30	8.9302	11
31	8.7624	11
32	8.999	11
33	8.903	11
34	9.0086	11
35	8.905	11
36	8.938	11
37	9.1912	11
38	9.1964	11
39	9.194	11
40	9.3668	11
41	9.4264	11
42	9.5368	11
43	9.6416	11
44	9.8634	11
45	9.9872	11
46	10.0914	11
47	10.2024	11
48	10.296	11
49	10.3864	11
50	10.4362	11
51	10.4764	11
52	10.5154	11
53	10.542	11
54	10.563	11
55	10.5328	11
56	10.5626	11
57	10.5476	11
58	10.552	11
59	10.5518	11
60	10.5672	11
61	10.5498	11
62	10.539	11
63	10.548	11
64	10.5528	11
65	10.5382	11
66	10.5758	11
67	10.5646	11
68	10.5534	11
69	10.556	11
70	10.557	11
71	10.561	11
72	10.5642	11
73	10.5498	11
74	10.5602	11
75	10.5592	11
76	10.5696	11
77	10.5402	11
78	10.578	11
79	10.5542	11
80	10.567	11
81	10.5496	11
82	10.557	11
83	10.538	11
84	10.537	11
85	10.5452	11
86	10.5728	11
87	10.5602	11
88	10.5746	11
89	10.5676	11
90	10.5812	11
91	10.593	11
92	10.5554	11
93	10.5644	11
94	10.5544	11
95	10.5416	11
96	10.572	11
97	10.5446	11
98	10.5632	11
99	10.5468	11
100	10.5302	11
101	10.5376	11
102	10.5454	11
103	10.5474	11
104	10.5692	11
105	10.5572	11
106	10.5788	11
107	10.5666	11
108	10.555	11
109	10.5174	11
110	10.5538	11
111	10.5462	11
112	10.5614	11
113	10.567	11
114	10.5544	11
115	10.5508	11
116	10.5536	11
117	10.5558	11
118	10.5644	11
119	10.5378	11
120	10.5606	11
121	10.5636	11
122	10.5634	11
123	10.5514	11
124	10.5204	11
125	10.562	11
126	10.557	11
127	10.564	11
128	10.5542	11
129	10.5478	11
130	10.5304	11
131	10.5708	11
132	10.5416	11
133	10.5582	11
134	10.5772	11
135	10.5526	11
136	10.5604	11
137	10.5414	11
138	10.5674	11
139	10.5362	11
140	10.5822	11
141	10.554	11
142	10.5522	11
143	10.5464	11
144	10.58	11
145	10.5524	11
146	10.5228	11
147	10.5278	11
148	10.5328	11
149	10.5406	11
150	10.5376	11
151	10.5452	11
152	10.5568	11
153	10.5508	11
154	10.5504	11
155	10.5768	11
156	10.5442	11
157	10.5426	11
158	10.5644	11
159	10.5662	11
160	10.5788	11
161	10.5516	11
162	10.56	11
163	10.555	11
164	10.5434	11
165	10.5638	11
166	10.5448	11
167	10.522	11
168	10.541	11
169	10.5498	11
170	10.5318	11
171	10.5396	11
172	10.5456	11
173	10.5364	11
174	10.5338	11
175	10.5748	11
176	10.591	11
177	10.5434	11
178	10.5318	11
179	10.5834	11
180	10.5624	11
181	10.5574	11
182	10.5452	11
183	10.5658	11
184	10.5738	11
185	10.5388	11
186	10.5664	11
187	10.5398	11
188	10.53	11
189	10.542	11
190	10.5546	11
191	10.5508	11
192	10.5436	11
193	10.5916	11
194	10.545	11
195	10.5498	11
