1	0.3628	7
2	0.8264	9
3	1.4362	9
4	2.3592	12
5	3.5756	12
6	4.9984	13
7	6.4852	14
8	8.023	14
9	9.3892	15
10	10.4702	15
11	11.2846	16
12	11.8484	17
13	12.4808	17
14	12.9192	17
15	13.5612	18
16	14.0748	18
17	14.9904	18
18	15.6698	18
19	15.795	19
20	15.8688	19
21	15.8448	19
22	16.0704	19
23	16.2552	19
24	16.1398	19
25	16.412	19
26	17.2254	19
27	17.959	19
28	18.2016	19
29	18.175	19
30	18.1886	19
31	18.1908	19
32	18.211	19
33	18.1634	19
34	18.1306	19
35	18.1728	19
36	18.1654	19
37	18.1514	19
38	18.1986	19
39	18.2004	19
40	18.1562	19
41	18.1448	19
42	18.1388	19
43	18.1448	19
44	18.1236	19
45	18.1528	19
46	18.1446	19
47	18.1834	19
48	18.191	19
49	18.149	19
50	18.2038	19
51	18.1434	19
52	18.1844	19
53	18.1576	19
54	18.1448	19
55	18.1444	19
56	18.2002	19
57	18.2038	19
58	18.1838	19
59	18.2172	19
60	18.1934	19
61	18.1548	19
62	18.237	19
63	18.17	19
64	18.2028	19
65	18.169	19
66	18.197	19
67	18.1878	19
68	18.1384	19
69	18.1926	19
70	18.1664	19
71	18.1778	19
72	18.1682	19
73	18.1464	19
74	18.1654	19
75	18.1428	19
76	18.143	19
77	18.2132	19
78	18.1878	19
79	18.163	19
80	18.188	19
81	18.2046	19
82	18.2046	19
83	18.2098	19
84	18.1832	19
85	18.1688	19
86	18.184	19
87	18.179	19
88	18.2334	19
89	18.18	19
90	18.19	19
91	18.1882	19
92	18.1592	19
93	18.1616	19
94	18.172	19
95	18.1796	19
96	18.1894	19
97	18.21	19
98	18.2124	19
99	18.1328	19
100	18.1916	19
101	18.138	19
102	18.1656	19
103	18.1792	19
104	18.1634	19
105	18.22	19
106	18.1864	19
107	18.1816	19
108	18.1782	19
109	18.2624	19
110	18.1664	19
111	18.15	19
112	18.1766	19
113	18.1824	19
114	18.1432	19
115	18.19	19
116	18.1566	19
117	18.1704	19
118	18.1674	19
119	18.1478	19
120	18.193	19
121	18.168	19
122	18.1856	19
123	18.1488	19
124	18.1636	19
125	18.161	19
126	18.2178	19
127	18.1448	19
128	18.149	19
129	18.189	19
130	18.2774	19
131	18.2016	19
132	18.2158	19
133	18.2192	19
134	18.1812	19
135	18.1986	19
136	18.2278	19
137	18.1954	19
138	18.2176	19
139	18.1508	19
140	18.1778	19
141	18.1692	19
142	18.1914	19
143	18.177	19
144	18.1328	19
145	18.23	19
146	18.1102	19
147	18.1596	19
148	18.1694	19
149	18.1624	19
150	18.1822	19
151	18.1624	19
152	18.156	19
153	18.1736	19
154	18.1422	19
155	18.1506	19
156	18.2166	19
157	18.163	19
158	18.157	19
159	18.1512	19
160	18.1174	19
161	18.1472	19
162	18.1666	19
163	18.1726	19
164	18.1836	19
165	18.1392	19
166	18.1682	19
167	18.1728	19
168	18.145	19
169	18.192	19
170	18.1952	19
171	18.237	19
172	18.2084	19
173	18.17	19
174	18.1628	19
175	18.1914	19
176	18.1776	19
177	18.1998	19
178	18.2348	19
179	18.1824	19
180	18.2056	19
181	18.1422	19
182	18.2158	19
183	18.2376	19
184	18.2038	19
185	18.1948	19
186	18.2024	19
187	18.1624	19
188	18.2068	19
189	18.1668	19
190	18.1598	19
191	18.1972	19
192	18.1702	19
193	18.2018	19
194	18.1792	19
195	18.1886	19
196	18.2068	19
197	18.174	19
198	18.1654	19
199	18.1946	19
200	18.1428	19
201	18.1606	19
202	18.1668	19
203	18.2032	19
204	18.1494	19
205	18.1284	19
206	18.2214	19
207	18.1684	19
208	18.1598	19
209	18.1856	19
210	18.1916	19
211	18.158	19
212	18.193	19
213	18.1924	19
214	18.2236	19
215	18.1472	19
216	18.1822	19
217	18.1762	19
218	18.2224	19
219	18.1852	19
220	18.2048	19
221	18.1628	19
222	18.1896	19
223	18.1752	19
224	18.1286	19
225	18.1374	19
226	18.1614	19
227	18.1814	19
228	18.1694	19
229	18.2262	19
230	18.1596	19
231	18.197	19
232	18.216	19
233	18.1942	19
234	18.1974	19
235	18.1542	19
236	18.2018	19
237	18.1592	19
238	18.1638	19
239	18.1938	19
240	18.1646	19
241	18.1868	19
242	18.1772	19
243	18.2386	19
244	18.1606	19
245	18.1432	19
246	18.1732	19
247	18.2288	19
248	18.1704	19
249	18.2042	19
250	18.2004	19
